statuses_count,followers_count,friends_count,favourites_count,listed_count,is_default_profile,is_profile_use_background_image,is_verified,user_age,tweets_freq,followers_growth_rate,friends_growth_rate,favourites_growth_rate,listed_growth_rate,followers_friends_ratio,screen_name_length,num_digits_in_screen_name,length_of_name,num_digits_in_name,description_length
19260,9930,1385,1479,220,1,1,1,3387,5.686448184,2.931798051,0.408916445,0.436669619,0.064954237,7.16967509,9,0,16,0,135
10076,5287,2400,2112,47,0,1,1,4168,2.417466411,1.268474088,0.575815739,0.50671785,0.011276392,2.202916667,14,0,13,0,55
16659,3283,483,3031,137,1,1,1,3247,5.130582076,1.011087157,0.148752695,0.933477056,0.042192793,6.797101449,10,0,11,0,149
30141,13896,2201,81761,191,0,1,1,4424,6.813065099,3.141048825,0.497513562,18.4812387,0.043173599,6.313493866,11,0,12,0,96
16266,2756,1609,13558,48,0,0,1,4644,3.502583979,0.593453919,0.346468562,2.919465978,0.010335917,1.712865134,8,0,15,0,25
7545,4413,1292,5093,86,0,0,1,3778,1.997088407,1.168078348,0.341979884,1.348067761,0.022763367,3.415634675,13,0,20,0,107
808,75441,301,5626,462,1,1,1,2000,0.404,37.7205,0.1505,2.813,0.231,250.6345515,10,0,13,0,31
4106,251123,209,5685,1301,1,1,1,1546,2.655886158,162.4340233,0.135187581,3.677231565,0.84152652,1201.545455,9,0,10,0,36
9412,63964,4586,16692,1325,0,1,1,4600,2.046086957,13.90521739,0.996956522,3.628695652,0.288043478,13.94766681,11,0,12,0,73
3001,10478,1728,5545,80,0,1,1,2933,1.023184453,3.572451415,0.589157859,1.890555745,0.027275827,6.063657407,14,0,20,0,86
4083,10009,3057,2724,722,0,0,1,4400,0.927954545,2.274772727,0.694772727,0.619090909,0.164090909,3.274124959,10,0,10,0,113
28651,60586,293,818,657,0,1,1,4495,6.373971079,13.4785317,0.065183537,0.181979978,0.146162403,206.778157,15,0,20,0,56
186237,401108,2011,46251,3529,0,0,1,5139,36.23992995,78.05176104,0.391321269,9,0.686709477,199.4569866,11,0,12,0,160
12873,18603,1838,8268,340,0,0,1,4336,2.968865314,4.290359779,0.423892989,1.906826568,0.078413284,10.12132753,14,1,12,0,103
9094,21049,478,6667,317,0,0,1,4710,1.930785563,4.469002123,0.1014862,1.415498938,0.067303609,44.03556485,8,0,9,0,139
24076,34223,34097,10728,1173,0,1,1,4562,5.277509864,7.501753617,7.474134152,2.351600175,0.257124068,1.00369534,11,0,11,0,150
62991,189889,999,80659,8457,0,0,1,5200,12.11365385,36.51711538,0.192115385,15.51134615,1.626346154,190.0790791,9,0,12,0,155
58301,15472,3672,2875,587,0,1,1,4436,13.14269612,3.487826871,0.827772768,0.648106402,0.13232642,4.213507625,10,0,14,0,159
163184,123272,648,10973,1770,0,0,1,4625,35.28302703,26.65340541,0.140108108,2.372540541,0.382702703,190.2345679,10,1,12,1,118
10111,35811,3581,4459,288,0,0,1,3927,2.574738987,9.119174943,0.91189203,1.135472371,0.073338426,10.00027925,15,0,16,0,157
23263,5080,1212,18150,98,0,0,1,4428,5.253613369,1.147244806,0.273712737,4.098915989,0.022131888,4.191419142,8,0,13,0,160
9081,18492,582,30920,219,0,0,1,3956,2.295500506,4.674418605,0.147118301,7.815975733,0.055358948,31.77319588,6,0,21,0,11
19603,20478,4175,25216,685,0,1,1,4448,4.407149281,4.603866906,0.938624101,5.669064748,0.154001799,4.90491018,13,3,13,0,155
4381,2515,93,1,26,0,0,1,4316,1.015060241,0.582715477,0.021547729,0.000231696,0.006024096,27.04301075,10,0,11,0,98
12651,10615,4211,8776,337,1,1,1,3900,3.243846154,2.721794872,1.07974359,2.25025641,0.086410256,2.520778912,12,0,13,0,152
11124,4387,4530,10405,92,0,1,1,4766,2.334032732,0.920478389,0.950482585,2.183172472,0.019303399,0.968432671,12,0,13,0,144
9713,6787,1137,2743,268,0,1,1,3508,2.768814139,1.934720639,0.324116306,0.781927024,0.076396807,5.969217238,12,0,13,0,154
1395,313858,987,1846,741,0,1,1,4204,0.331826832,74.65699334,0.234776403,0.439105614,0.176260704,317.9918946,7,0,14,0,159
86091,57361,489,4994,267,0,0,1,2287,37.64363795,25.08132925,0.213817228,2.183646699,0.11674683,117.3026585,11,0,12,0,109
16023,11556,8810,806,436,0,1,1,4262,3.759502581,2.711403097,2.067104646,0.189113092,0.10229939,1.31169126,4,0,33,0,145
47378,41444,409,11916,1430,0,0,1,5147,9.204973771,8.052069167,0.079463765,2.31513503,0.277831747,101.3300733,10,0,11,0,80
12516,4321,923,3391,289,0,1,1,4469,2.800626538,0.966882972,0.2065339,0.758782725,0.064667711,4.681473456,9,0,16,0,141
74690,19382,3471,4227,230,0,1,0,3891,19.19557954,4.981238756,0.892058597,1.086353123,0.059110768,5.583981562,14,0,17,0,98
154,2905,794,3565,143,0,1,1,3228,0.047707559,0.899938042,0.245972739,1.104399009,0.044299876,3.658690176,11,0,12,0,160
12968,77406,760,4543,717,0,1,1,3421,3.790704472,22.62671733,0.222157264,1.327974277,0.20958784,101.85,12,2,14,0,52
26267,633969,1509,10632,6527,1,1,1,4356,6.030073462,145.5392562,0.346418733,2.44077135,1.498393021,420.1252485,10,0,8,0,136
5238,6986,1267,1740,225,0,1,1,4046,1.294611962,1.726643599,0.313148789,0.430054375,0.055610479,5.513812155,14,0,20,0,118
5296,2427,1214,1509,87,0,1,0,3534,1.498585173,0.686757216,0.343520091,0.426994907,0.024617997,1.999176277,11,0,13,0,154
7432,4509,1279,3583,99,0,1,1,3968,1.872983871,1.136340726,0.322328629,0.90297379,0.024949597,3.525410477,11,0,12,0,134
17305,8995,1697,11956,226,0,0,1,4368,3.961767399,2.059294872,0.388507326,2.737179487,0.051739927,5.300530348,11,0,19,0,126
10523,3646,1930,6487,145,0,1,1,4315,2.438702202,0.844959444,0.447276941,1.503360371,0.033603708,1.889119171,9,0,12,0,118
12994,33356,239,12999,281,0,1,1,4029,3.225117895,8.278977414,0.059319931,3.226358898,0.069744353,139.5648536,12,0,13,0,27
10149,1863,793,6594,91,0,1,1,4407,2.302927161,0.422736555,0.179941003,1.496255956,0.020648968,2.349306431,11,0,13,0,61
26326,57307,1378,14388,821,0,1,1,3836,6.862877998,14.93925965,0.359228363,3.750782065,0.214025026,41.58708273,8,0,17,0,78
11851,5683,5032,4770,198,1,1,1,4408,2.688520871,1.289246824,1.141560799,1.082123412,0.04491833,1.129372019,9,0,17,2,140
61769,38101,374,6993,352,0,0,1,4086,15.11722956,9.324767499,0.091532061,1.711453744,0.086147822,101.8743316,11,0,12,0,146
3984,38565,81,5719,983,0,1,1,4228,0.942289499,9.121333964,0.019157994,1.352649007,0.232497635,476.1111111,12,0,18,0,108
13256,38434,567,7278,2502,0,0,1,3943,3.361907177,9.747400457,0.143799138,1.845802688,0.634542227,67.78483245,11,2,4,0,160
36201,13421,594,130679,314,1,1,1,2401,15.07746772,5.589754269,0.247396918,54.42690546,0.130778842,22.59427609,14,0,15,0,15
47793,10466,982,33381,92,1,1,1,3584,13.33510045,2.920200893,0.273995536,9.313895089,0.025669643,10.65784114,12,0,12,0,133
25244,56524,1997,5153,2646,0,1,1,4334,5.824642363,13.04199354,0.460775265,1.188970928,0.610521458,28.30445669,15,0,16,0,44
21874,9390,3297,59790,94,0,1,1,4480,4.882589286,2.095982143,0.7359375,13.34598214,0.020982143,2.848043676,8,0,9,0,160
45367,2514,1390,32581,89,0,0,1,3796,11.95126449,0.66227608,0.366174921,8.582982086,0.023445732,1.808633094,7,0,8,0,137
9641,13028,317,13209,155,1,1,1,3589,2.686263583,3.629980496,0.088325439,3.680412371,0.043187517,41.0977918,10,0,10,0,153
103677,68241,19969,77721,1677,0,1,1,4607,22.50423269,14.8124593,4.334490992,16.87019753,0.364011287,3.417346888,6,0,19,0,139
7629,114015,1814,5582,2166,1,1,1,4210,1.812114014,27.08194774,0.43087886,1.325890736,0.514489311,62.85281147,11,0,10,0,66
6368,20693,319,8101,222,1,1,1,2864,2.223463687,7.225209497,0.111382682,2.828561453,0.077513966,64.86833856,10,0,13,0,44
13410,5087,933,4363,69,0,0,1,2404,5.578202995,2.116056572,0.388103161,1.814891847,0.028702163,5.452304394,12,2,13,0,82
40947,41264,1458,282412,987,0,1,1,4326,9.465325936,9.538603791,0.3370319,65.28247804,0.22815534,28.30178326,10,2,5,0,103
19407,17020,1963,6982,417,0,0,1,4407,4.40367597,3.862037667,0.445427729,1.584297708,0.094622192,8.670402445,9,0,17,0,29
12519,1574,2094,1588,32,0,0,1,3246,3.856746765,0.484904498,0.645101664,0.489217498,0.009858287,0.751671442,13,0,4,0,141
13325,179150,6090,366,1159,0,1,1,4733,2.815339108,37.85125713,1.286710332,0.077329389,0.2448764,29.41707718,8,0,15,0,61
8738,2942,829,7092,107,0,1,1,4418,1.977818017,0.665912177,0.187641467,1.605251245,0.024219104,3.548854041,6,0,13,0,139
28625,16602,1149,83484,233,1,1,1,3344,8.560107656,4.964712919,0.343600478,24.965311,0.069677033,14.44908616,11,0,12,0,97
18328,7275,672,3325,229,0,0,1,4038,4.538880634,1.801634473,0.166419019,0.823427439,0.056711243,10.82589286,15,1,24,1,69
1137,5185,442,574,177,0,1,1,4250,0.267529412,1.22,0.104,0.135058824,0.041647059,11.73076923,10,0,11,0,88
15155,8385,1267,12860,384,0,0,1,4422,3.42718227,1.896200814,0.286521936,2.908186341,0.086838535,6.617995264,11,0,12,0,155
99509,21260,4918,27077,256,0,0,1,3834,25.95435576,5.545122587,1.282733438,7.062336985,0.066770996,4.322895486,7,0,13,0,159
2547,3192,229,2542,19,0,1,1,4380,0.581506849,0.728767123,0.052283105,0.580365297,0.0043379,13.93886463,12,0,13,0,124
1322,2337,1066,1535,79,0,0,1,4197,0.314986895,0.556826305,0.253990946,0.365737431,0.018822969,2.192307692,6,0,7,0,74
14025,217832,2184,1430,3174,0,1,1,4627,3.031121677,47.07845256,0.472012103,0.309055544,0.685973633,99.73992674,13,0,15,0,141
15352,7580,2003,41769,77,0,1,1,4287,3.581059016,1.768136226,0.467226499,9.743177047,0.017961278,3.784323515,9,0,10,0,159
25342,3717,2801,33512,92,0,0,1,4662,5.435864436,0.797297297,0.600815101,7.188331188,0.01973402,1.327026062,13,0,14,0,38
11921,3756,3045,3002,102,0,1,1,4003,2.978016488,0.938296278,0.76067949,0.749937547,0.025480889,1.233497537,9,0,14,0,109
37519,6961,2020,8984,303,0,1,1,4688,8.003199659,1.484854949,0.430887372,1.916382253,0.064633106,3.446039604,11,0,16,0,160
28405,28552,10527,10916,869,0,1,1,5052,5.622525732,5.65162312,2.083729216,2.160728424,0.172011085,2.712263703,4,0,4,0,129
8511,14395,689,3183,189,0,1,1,4300,1.979302326,3.347674419,0.160232558,0.740232558,0.043953488,20.89259797,9,0,18,0,15
22562,3224,3645,12889,57,0,1,1,3609,6.251593239,0.89332225,1.009975062,3.571349404,0.015793849,0.884499314,15,0,14,0,139
56837,20881,1209,94455,422,0,1,1,4253,13.36397837,4.909710792,0.284269927,22.20902892,0.099224077,17.27129859,8,0,22,0,146
56175,32378,11154,73287,595,0,1,1,4388,12.80195989,7.378760255,2.541932543,16.70168642,0.135597083,2.902815134,14,0,9,0,160
3467,734,775,489,45,0,1,1,3792,0.914293249,0.193565401,0.204377637,0.128955696,0.011867089,0.947096774,9,0,10,0,48
1894,928,316,1528,14,0,0,1,5132,0.369056898,0.180826189,0.061574435,0.297739673,0.002727981,2.936708861,6,0,18,0,113
37252,76678,329,5828,386,1,1,1,3692,10.08992416,20.76868906,0.089111593,1.578548212,0.104550379,233.0638298,7,0,17,0,160
75300,20973,7378,56786,502,1,1,1,2743,27.45169522,7.64600802,2.689755742,20.70215093,0.183011301,2.842640282,12,0,14,0,159
102537,2172,2394,44798,141,0,1,1,4547,22.55047284,0.47767759,0.52650099,9.852210249,0.031009457,0.90726817,11,0,27,0,152
80755,11362,18,8643,194,0,1,1,3620,22.30801105,3.138674033,0.004972376,2.387569061,0.05359116,631.2222222,7,3,9,3,37
64496,16525,6208,16665,384,0,1,1,4804,13.42547877,3.439841799,1.292256453,3.46898418,0.079933389,2.661887887,12,0,17,0,157
56008,4296,2774,44475,263,0,0,1,4761,11.76391514,0.902331443,0.582650704,9.34152489,0.055240496,1.548666186,6,0,48,0,116
34725,81408,964,3500,1090,0,1,1,4656,7.458118557,17.48453608,0.207044674,0.751718213,0.234106529,84.44813278,10,0,29,0,106
29044,3600,3776,61159,55,0,1,1,3920,7.409183673,0.918367347,0.963265306,15.60178571,0.014030612,0.953389831,11,0,12,0,115
6112,1107,493,5681,44,0,0,1,4468,1.367949866,0.247761862,0.110340197,1.271486124,0.009847807,2.245436105,10,0,11,0,102
9018,10936,2344,2416,283,0,1,1,5053,1.784682367,2.164258856,0.463882842,0.478131803,0.056006333,4.66552901,9,0,15,0,114
37805,9864,1480,23523,314,0,1,1,3492,10.82617411,2.824742268,0.423825888,6.736254296,0.089919817,6.664864865,11,0,14,0,157
70718,10276,991,2,312,0,1,1,3623,19.519183,2.836323489,0.273530224,0.000552029,0.086116478,10.36932392,11,0,13,0,160
332,1993,629,19974,56,1,1,1,4578,0.072520751,0.435342945,0.137396243,4.363040629,0.012232416,3.168521463,11,0,26,0,131
1341,337161,197,373,2514,0,1,1,3084,0.434824903,109.3258755,0.06387808,0.120946822,0.815175097,1711.477157,9,0,9,0,135
31399,64365,991,15700,489,0,1,1,3640,8.626098901,17.68269231,0.272252747,4.313186813,0.134340659,64.94954591,10,0,17,0,131
3341,2622,668,5174,61,1,1,1,4424,0.755198915,0.592676311,0.150994575,1.169529837,0.013788427,3.925149701,5,0,9,0,157
12391,6506,216,163,209,0,1,1,3136,3.951211735,2.074617347,0.068877551,0.051977041,0.066645408,30.12037037,13,0,19,0,107
3695,3309,1602,5427,59,0,0,1,3190,1.15830721,1.037304075,0.502194357,1.701253918,0.018495298,2.065543071,13,0,14,0,157
21195,20446,1954,952,635,0,1,1,4400,4.817045455,4.646818182,0.444090909,0.216363636,0.144318182,10.46366428,7,0,19,0,102
166296,15244,3173,41690,293,0,0,1,4190,39.68878282,3.638186158,0.757279236,9.949880668,0.069928401,4.804286165,10,0,22,0,139
7659,3554,410,480,158,0,1,1,3998,1.915707854,0.888944472,0.102551276,0.12006003,0.03951976,8.668292683,10,0,14,0,107
107534,1301355,787,15110,9003,0,0,1,4432,24.26308664,293.6270307,0.177572202,3.409296029,2.031362816,1653.564168,10,0,11,0,24
8404,5508,1630,14195,121,0,0,1,4410,1.905668934,1.248979592,0.369614512,3.218820862,0.027437642,3.379141104,15,0,16,0,149
37045,532476,2014,16228,1646,0,1,1,3829,9.67484983,139.0639854,0.525985897,4.238182293,0.429877253,264.387289,13,0,11,0,158
36404,205374,17649,13102,4980,0,1,1,5107,7.128255336,40.21421578,3.455844919,2.565498336,0.975132172,11.63657998,13,0,14,0,104
19067,218660,86527,29326,1068,0,1,1,4374,4.35916781,49.99085505,19.78212163,6.704618198,0.244170096,2.527072474,15,0,9,0,160
41700,186286,462,59,2250,0,1,1,4499,9.268726384,41.40609024,0.102689487,0.013114025,0.500111136,403.2164502,9,0,10,0,0
74633,2256278,51085,7134,18021,0,1,1,4841,15.41685602,466.0768436,10.55257178,1.473662466,3.72257798,44.16713321,3,0,3,0,92
26111,4121,3232,15178,126,0,1,1,3747,6.96850814,1.099813184,0.862556712,4.050707232,0.033626902,1.275061881,8,0,11,0,149
3923,2216,1457,4895,108,1,1,1,4399,0.891793589,0.503750852,0.331211639,1.112752898,0.024551034,1.520933425,9,0,8,0,107
8705,63924,975,10269,480,0,1,1,4149,2.098095927,15.40708604,0.234996385,2.47505423,0.115690528,65.56307692,6,0,10,0,149
15309,34453,1281,21408,720,0,1,1,3574,4.283435926,9.639899273,0.358421936,5.989927252,0.201454952,26.89539422,15,0,22,0,151
13217,12623,135,635,64,0,1,1,4040,3.271534653,3.12450495,0.033415842,0.157178218,0.015841584,93.5037037,13,0,14,0,138
6824,41424,190,878,2041,0,0,1,4765,1.432109129,8.693389297,0.039874082,0.184260231,0.428331584,218.0210526,9,0,16,0,156
39037,4815,1497,1285,209,0,0,1,4618,8.453226505,1.04265916,0.324166306,0.278258987,0.045257687,3.216432866,10,0,17,0,10
9844,3305,2363,8410,49,1,1,1,4379,2.248001827,0.754738525,0.539620918,1.920529801,0.011189769,1.398645789,10,0,18,0,151
2366,14088,1760,1682,105,0,1,1,4430,0.534085779,3.18013544,0.397291196,0.379683973,0.023702032,8.004545455,12,0,10,0,114
11348,274722,5557,51486,1862,1,1,1,4261,2.663224595,64.47359775,1.304153954,12.08307909,0.436986623,49.43710635,8,0,13,0,160
53481,1237277,1250,12690,7198,0,0,1,5071,10.54644054,243.9907316,0.246499704,2.502464997,1.419443897,989.8216,7,0,15,0,72
34670,19234,544,6587,121,1,1,1,3280,10.57012195,5.86402439,0.165853659,2.008231707,0.036890244,35.35661765,6,0,16,0,159
18573,16155,1558,16901,241,1,1,1,3670,5.060762943,4.401907357,0.424523161,4.605177112,0.065667575,10.3690629,11,0,12,0,159
3852,1174,1455,1665,44,1,1,1,1390,2.771223022,0.844604317,1.04676259,1.197841727,0.031654676,0.806872852,12,0,15,0,111
4689,1012,1671,624,65,1,1,1,2621,1.789011828,0.386112171,0.637542923,0.23807707,0.024799695,0.605625374,14,0,12,0,105
4368,71819,800,28263,92,0,1,1,3607,1.210978653,19.91100638,0.221790962,7.835597449,0.025505961,89.77375,14,0,11,0,119
24418,10545,1050,27739,113,0,1,1,4367,5.591481566,2.414701168,0.240439661,6.351957866,0.025875887,10.04285714,14,0,15,0,158
8916,2759,799,16113,120,0,1,1,2389,3.732105483,1.154876517,0.33444956,6.744663039,0.050230222,3.453066333,15,0,17,0,160
5431,35224,4258,406,1138,0,1,1,3486,1.55794607,10.10441767,1.221457258,0.116465863,0.326448652,8.27242837,14,0,20,0,84
19542,3934,1809,38736,170,0,1,1,4066,4.806197737,0.967535662,0.444909001,9.526807673,0.041810133,2.174682145,9,0,13,0,97
113643,201258,997,63210,1581,0,1,1,4331,26.23943662,46.46917571,0.230200877,14.59478181,0.365042715,201.8635908,12,0,13,0,120
3107,6226,522,4219,33,0,1,1,3010,1.032225914,2.068438538,0.173421927,1.40166113,0.010963455,11.92720307,15,0,16,0,114
5970,5612,2536,3456,233,0,0,1,4630,1.289416847,1.212095032,0.547732181,0.746436285,0.050323974,2.212933754,7,0,14,0,140
103161,11559,400,9288,296,0,1,1,4453,23.16662924,2.595778127,0.089827083,2.085784864,0.066472041,28.8975,13,0,12,0,32
6705,2255,401,1904,63,0,1,1,2811,2.385272145,0.802205621,0.14265386,0.677339025,0.022411953,5.623441397,14,0,13,0,80
21296,4562,324,2297,82,0,0,1,4291,4.9629457,1.063155442,0.075506875,0.535306455,0.019109765,14.08024691,13,0,11,0,132
71229,10828,4652,36760,373,0,1,1,4731,15.05580216,2.288733883,0.983301628,7.770027478,0.078841683,2.327601032,7,0,14,0,153
4922,58308,606,4841,453,0,0,1,2249,2.188528235,25.92618942,0.26945309,2.152512228,0.201422855,96.21782178,14,0,12,0,151
11787,5990,3081,14944,89,0,1,1,3556,3.314679415,1.68447694,0.866422947,4.202474691,0.025028121,1.944173969,14,0,15,0,152
45624,28855,5273,135353,187,1,1,1,1888,24.16525424,15.28336864,2.792902542,71.69120763,0.09904661,5.472216954,8,2,11,0,143
166128,287805,319,305,3315,0,1,1,4470,37.16510067,64.38590604,0.071364653,0.068232662,0.741610738,902.2100313,15,0,16,0,122
441,151228,56,304,418,0,0,1,3179,0.138722869,47.57093426,0.017615602,0.095627556,0.131487889,2700.5,12,0,13,0,94
30426,150381,224,11834,1246,1,1,1,4247,7.164115846,35.40875912,0.052743113,2.786437485,0.293383565,671.34375,11,0,12,0,127
4822,5977,1234,686,196,0,1,1,4445,1.084814398,1.344656918,0.277615298,0.154330709,0.044094488,4.843598055,12,0,13,0,158
25216,4681,2596,22713,235,0,1,1,4537,5.557857615,1.031739035,0.572184263,5.006171479,0.051796341,1.803158706,15,0,15,0,45
46232,2191,1552,28183,90,0,1,1,3601,12.83865593,0.608442099,0.430991391,7.826437101,0.024993057,1.411726804,8,0,9,0,133
6131,18489191,49,6,69119,0,1,1,4593,1.334857392,4025.515132,0.010668408,0.001306336,15.04876987,377330.4286,13,0,15,0,14
29483,35830,5905,71396,528,0,1,1,4061,7.260034474,8.822950012,1.454075351,17.58089141,0.130017237,6.067739204,11,0,12,0,152
19423,3780,626,12160,65,0,1,1,4319,4.497105812,0.875202593,0.144940959,2.815466543,0.01504978,6.038338658,9,0,10,0,95
41249,7537,372,839,43,1,1,1,3033,13.60006594,2.484998351,0.122650841,0.276623805,0.014177382,20.26075269,15,0,16,0,72
31115,18557,859,21861,359,0,1,1,4169,7.463420485,4.451187335,0.206044615,5.243703526,0.086111777,21.60302678,13,0,10,0,164
21891,3639,3283,4589,135,0,0,1,3871,5.655127874,0.940067166,0.848101266,1.185481788,0.034874709,1.108437405,15,0,15,0,159
2404,851,106,934,10,1,1,1,3087,0.778749595,0.275672174,0.034337545,0.302559119,0.003239391,8.028301887,10,0,13,0,83
30065,386167,732,261,1440,0,1,1,4212,7.137939221,91.6825736,0.173789174,0.061965812,0.341880342,527.5505464,14,0,13,0,124
13159,13950,2009,9477,161,0,0,1,4256,3.091870301,3.277725564,0.472039474,2.226738722,0.037828947,6.943753111,14,0,14,0,108
130551,27885,1701,16036,880,0,1,1,4506,28.97270306,6.188415446,0.377496671,3.558810475,0.195295162,16.39329806,12,0,9,0,116
6940,5278,403,2850,176,0,1,1,3886,1.785898096,1.358208955,0.10370561,0.733401956,0.045290787,13.09677419,13,0,8,0,80
6976,12324,769,2621,176,0,1,1,3731,1.869740016,3.303135889,0.206110962,0.702492629,0.04717234,16.0260078,13,0,20,0,0
13410,2104,1151,2468,40,0,1,1,4131,3.246187364,0.509319777,0.27862503,0.597434035,0.009682885,1.827975673,15,0,16,0,148
7048,2997,3290,9311,225,0,0,1,4837,1.457101509,0.619598925,0.680173661,1.924953484,0.046516436,0.910942249,12,0,13,0,158
21087,19853,1198,1154,942,1,1,1,4631,4.553444181,4.286979054,0.258691427,0.24919024,0.20341179,16.57178631,4,1,27,0,112
66090,17007,2427,21713,552,0,1,1,3882,17.02472952,4.380989181,0.625193199,5.593250902,0.142194745,7.007416564,11,0,12,0,62
4955,1335,870,6069,43,0,1,1,3016,1.642904509,0.442639257,0.288461538,2.012267905,0.014257294,1.534482759,15,2,14,0,152
19236,1339239,3907,959,9201,0,1,1,4499,4.275616804,297.6748166,0.868415203,0.21315848,2.045121138,342.7793704,7,0,21,0,49
202513,173195,511,4656,1724,0,1,1,4675,43.31828877,37.04705882,0.109304813,0.995935829,0.368770053,338.9334638,13,0,18,0,145
6870,6155,870,7867,34,0,1,1,4367,1.573162354,1.409434394,0.199221433,1.801465537,0.007785665,7.074712644,12,0,5,0,135
4708,20642,419,8382,190,0,1,1,4381,1.074640493,4.711709655,0.095640265,1.913261812,0.043369094,49.26491647,9,0,14,0,18
21156,13675,1406,14917,245,0,1,1,4289,4.932618326,3.188388902,0.327815342,3.477966892,0.057122872,9.726173542,12,0,13,0,154
24812,4206,2439,12737,240,0,0,1,4713,5.264587312,0.892425207,0.517504774,2.702524931,0.050922979,1.724477245,14,0,15,0,160
7405,16850,24962,7842,54,1,1,1,2701,2.741577194,6.238430211,9.24176231,2.903369123,0.019992595,0.67502604,15,1,15,0,134
179550,280591,4232,6088,2728,0,1,1,4570,39.28884026,61.39846827,0.926039387,1.332166302,0.596936543,66.30222117,10,0,10,0,107
108425,190154,914,5382,682,0,1,1,3247,33.39236218,58.56298121,0.281490607,1.657530028,0.210040037,208.0459519,9,0,10,0,133
